Year,Mo,Dy,Hr,Name,Latitude,Longitude,magnitude,deaths,location
2008,4,18,9,ILLINOIS: WEST SALEM,38.452,-87.886,5.3,,ILLINOIS
2008,4,26,6,NEVADA: FALLON,39.52,-119.93,5,,NEVADA
2008,4,28,18,VANUATU ISLANDS,-19.941,168.953,6.4,,VANUATU ISLANDS
2008,5,1,0,"IRAN: LORESTAN, BOROUJERD",33.86,48.59,4.5,,IRAN
2008,5,7,16,JAPAN: HONSHU: E COAST,36.158,141.521,6.8,,JAPAN
2008,5,12,6,CHINA: SICHUAN PROVINCE,31.002,103.322,7.9,87652,CHINA
2008,5,21,19,BRAZIL: ALCANTARAS,-3.91,-40.44,,,BRAZIL
2008,5,24,19,"COLOMBIA: META, QUETAME",4.33,-73.764,5.6,6,COLOMBIA
2008,5,25,8,CHINA: SICHUAN PROVINCE,32.57,105.424,6,8,CHINA
2008,5,26,15,PANAMA-COSTA RICA,8.423,-82.968,5.6,,PANAMA-COSTA RICA
2008,5,27,8,CHINA: SICHUAN PROVINCE,32.71,105.54,5.7,,CHINA
2008,5,29,15,ICELAND: REYKJAVIK,64.004,-21.012,6.3,,ICELAND
2008,6,6,20,ALGERIA: ORAN,35.883,-0.658,5.5,1,ALGERIA
2008,6,6,21,INDIA: MANPUR,24.702,84.964,3.8,,INDIA
2008,6,8,12,"GREECE: ACHAIA, ILEIA",37.963,21.525,6.3,2,GREECE
2008,6,13,23,JAPAN: HONSHU: TOKYO,39.03,140.881,6.9,13,JAPAN
2008,7,1,0,"PERU: CENTRAL: OXAPAMPA, HUANCABAMBA",-10.368,-75.512,5.5,,PERU
2008,7,3,23,IRAN: NE: KATKAN,35.5,58.8,5,,IRAN
2008,7,5,2,RUSSIA: SEA OF OKHOTSK,53.882,152.886,7.7,,RUSSIA
2008,7,8,9,PERU: AREQUIPA,-15.986,-71.748,6.2,1,PERU
2008,7,19,2,JAPAN: OFF EAST COAST OF HONSHU ISLAND,37.552,142.214,6.9,,JAPAN
2008,7,23,15,JAPAN: HONSHU: N,39.802,141.464,6.8,1,JAPAN
2008,7,24,7,CHINA: SICHUAN PROVINCE,32.747,105.542,5.6,1,CHINA
2008,7,29,18,CALIFORNIA: LOS ANGELES,33.953,-117.761,5.4,,CALIFORNIA
2008,8,1,8,CHINA: SICHUAN PROVINCE,32.036,104.722,5.7,,CHINA
2008,8,5,9,CHINA: SICHUAN PROVINCE,32.756,105.494,6,4,CHINA
2008,8,11,7,VENEZUELA: CARIACO-CUMANA,10.514,-64.171,5.2,,VENEZUELA
2008,8,15,10,PHILIPPINES: LUZON: LEGASPI,12.897,124.319,6,,PHILIPPINES
2008,8,19,21,CHINA: YUNNAN PROVINCE,25.051,97.919,5,,CHINA
2008,8,21,12,CHINA: YUNNAN PROVINCE,25.044,97.684,6,5,CHINA
2008,8,25,11,NEW ZEALAND: NORTH ISLAND,-39.715,176.851,5.5,,NEW ZEALAND
2008,8,25,13,CHINA: TIBET (XIZANG PROVINCE),30.901,83.52,6.7,,CHINA
2008,8,26,8,ATLANTIC OCEAN: SOUTH,-52.533,26.417,5,,ATLANTIC OCEAN
2008,8,27,1,RUSSIA: LAKE BAYKAL,51.607,104.158,6.2,,RUSSIA
2008,8,30,8,CHINA: SICHUAN PROVINCE,26.272,101.937,5.9,43,CHINA
2008,9,3,2,TURKEY: ADIYAMAN,37.507,38.503,4.1,,TURKEY
2008,9,9,3,INDONESIA: SUMATRA: SOUTHERN,-3.935,103.058,5.4,2,INDONESIA
2008,9,10,11,IRAN: HORMOZGAN PROVINCE,26.743,55.828,6.1,7,IRAN
2008,9,11,0,JAPAN: HOKKAIDO,41.892,143.754,6.8,,JAPAN
2008,9,16,21,INDIA: MAHARASHTRA,17.438,73.915,5,1,INDIA
2008,10,5,15,KYRGYZSTAN: NURA,39.533,73.824,6.6,74,KYRGYZSTAN
2008,10,6,8,CHINA: TIBET (XIZANG PROVINCE),29.807,90.35,6.3,9,CHINA
2008,10,11,9,RUSSIA: CAUCASUS: CHECHNYA,43.372,46.254,5.7,13,RUSSIA
2008,10,28,23,PAKISTAN: QUETTA,30.639,67.351,6.4,166,PAKISTAN
2008,10,29,11,PAKISTAN: ZIARAT,30.598,67.455,6.4,,PAKISTAN
2008,11,10,1,CHINA: QINGHAI PROVINCE,37.565,95.833,6.3,,CHINA
2008,11,16,17,INDONESIA: MINAHASSA PENINSULA,1.271,122.091,7.3,6,INDONESIA
2008,11,19,6,"PANAMA: PASO CANOA, DAVID, PUERTO ARMUELLES",8.267,-82.967,6.1,,PANAMA
2008,11,22,22,CZECH REPUBLIC: KARVINA,49.914,18.455,4.1,2,CZECH REPUBLIC
2008,12,7,13,IRAN: S,26.99,55.8,5.4,,IRAN
2008,12,9,18,CHINA: SICHUAN PROVINCE,32.518,105.395,4.5,2,CHINA
2008,12,10,10,ARGENTINA: POTRERILLOS,-32.938,-69.259,4.1,,ARGENTINA
2008,12,25,20,CHINA: YUNNAN PROVINCE: SIMAO,23.97,97.569,4.8,,CHINA
2008,12,25,20,MYANMAR (BURMA),23.97,97.569,4.7,,MYANMAR (BURMA)
2008,12,29,3,"AFGHANISTAN: PAKISTAN: MANSEHRA, SHANGLA",36.401,71.075,5.8,,AFGHANISTAN
2009,1,3,19,PAPUA NEW GUINEA: NEAR NORTH COAST,-0.414,132.885,7.6,5,PAPUA NEW GUINEA
2009,1,3,22,PAPUA NEW GUINEA: NEAR NORTH COAST,-0.691,133.305,7.3,,PAPUA NEW GUINEA
2009,1,8,19,COSTA RICA: LA PAZ,10.165,-84.197,6.1,23,COSTA RICA
2009,1,15,17,RUSSIA: KURIL ISLANDS,46.857,155.154,7.4,,RUSSIA
2009,1,21,18,PERU: PACCHA,-11.779,-75.626,4.6,,PERU
2009,2,11,17,INDONESIA: KEPULAUAN TALAUD,3.884,126.397,7.2,,INDONESIA
2009,2,20,3,PAKISTAN: INDIA: KASHMIR,34.204,73.899,5.4,,PAKISTAN
2009,2,20,10,CHINA: XINJIANG PROVINCE,40.657,78.692,5.5,,CHINA
2009,3,19,18,TONGA ISLANDS,-23.046,-174.659,7.6,,TONGA ISLANDS
2009,3,26,4,INDIA: CHAIBASA,22.399,85.903,4.1,,INDIA
2009,3,31,17,NICARAGUA: SAN JUAN DEL RIO COCO,13.452,-86.06,4.4,,NICARAGUA
2009,4,6,1,ITALY: L'AQUILA,42.334,13.334,6.3,309,ITALY
2009,4,7,17,ITALY: L'AQUILA,42.275,13.464,5.5,1,ITALY
2009,4,9,1,INDIA: JAISALMER,27.143,70.749,5.2,,INDIA
2009,4,16,21,AFGHANISTAN: NANGARHAR,34.185,70.076,5.4,19,AFGHANISTAN
2009,5,17,19,SAUDI ARABIA: WESTERN,25.212,37.597,4.6,,SAUDI ARABIA
2009,5,19,17,SAUDI ARABIA: WESTERN,25.292,37.744,5.7,,SAUDI ARABIA
2009,5,19,19,INDIA: KASHMIR,33.198,75.787,4.9,,INDIA
2009,5,24,16,BALKANS NW: MACEDONIA,41.303,22.714,5.3,,BALKANS NW
2009,5,28,8,HONDURAS: NORTHERN: BELIZE,16.72,-86.236,7.3,7,HONDURAS
2009,5,29,6,VANUATU ISLANDS: TONGOA,-17.026,168.329,5.7,,VANUATU ISLANDS
2009,6,2,2,VANUATU ISLANDS: TONGOA,-17.757,167.949,6.3,,VANUATU ISLANDS
2009,6,13,17,KAZAKHSTAN: TEKELI,44.724,78.864,5.4,1,KAZAKHSTAN
2009,7,1,9,GREECE: CRETE,34.164,25.471,6.4,,GREECE
2009,7,4,6,PANAMA: PANAMA CITY,9.59,-78.966,6,,PANAMA
2009,7,9,11,CHINA: YUNNAN PROVINCE: YAOAN COUNTY,25.632,101.095,5.7,,CHINA
2009,7,15,9,NEW ZEALAND: OFF WEST COAST OF SOUTH ISLAND,-45.762,166.562,7.8,,NEW ZEALAND
2009,7,24,3,CHINA: TIBET (XIZANG PROVINCE): GYUNGCAN,31.158,85.902,5.8,,CHINA
2009,8,8,13,CHINA: CHONGQING PROVINCE: RONGCHANG,29.358,105.438,3.4,2,CHINA
2009,8,10,19,INDIA: ANDAMAN I,14.099,92.888,7.5,,INDIA
2009,8,10,20,JAPAN: HONSHU: S COAST,34.743,138.264,6.4,1,JAPAN
2009,8,16,7,INDONESIA: SUMATRA: PADANG,-1.479,99.49,6.7,,INDONESIA
2009,8,28,1,CHINA: QINGHAI PROVINCE,37.696,95.718,6.2,,CHINA
2009,8,30,19,MYANMAR (BURMA): INDIA: SIBSAGAR,25.28,95.101,5.2,,MYANMAR (BURMA)
2009,9,2,7,INDONESIA: JAVA,-7.782,107.297,7,81,INDONESIA
2009,9,6,22,GEORGIA: NORTHWESTERN,42.66,43.443,6,,GEORGIA
2009,9,12,20,VENEZUELA: CARABOBO,10.705,-67.92,6.3,,VENEZUELA
2009,9,18,11,"PHILIPPINES: COTABATO, SULTAN KUDARAT",6.513,124.715,5.7,,PHILIPPINES
2009,9,18,23,INDONESIA: BALI: DENPASAR,-9.138,115.593,5.7,,INDONESIA
2009,9,21,8,BHUTAN: TASHIGANG,27.332,91.437,6.1,11,BHUTAN
2009,9,22,8,AUSTRALIA: MORNINGTON,-38.28,145.25,3.1,,AUSTRALIA
2009,9,29,17,SAMOA ISLANDS,-15.489,-172.095,8.1,,SAMOA ISLANDS
2009,9,30,10,INDONESIA: SUMATRA: PADANG,-0.72,99.867,7.5,1117,INDONESIA
2009,10,1,1,INDONESIA: SUMATRA: SOUTHERN: KERINCI,-2.515,101.501,6.6,3,INDONESIA
2009,10,7,22,VANUATU ISLANDS,-13.006,166.51,7.6,,VANUATU ISLANDS
2009,10,7,22,SOLOMON ISLANDS: SANTA CRUZ ISLANDS,-12.517,166.382,7.8,,SOLOMON ISLANDS
2009,10,9,18,ECUADOR: TENA,-0.962,-77.817,5.4,,ECUADOR
2009,10,22,19,AFGHANISTAN: HINDU KUSH,36.517,70.95,6.1,5,AFGHANISTAN
2009,10,29,17,"BHUTAN: MONGAR, PEMAGATSEL, TASHIGANG",27.262,91.417,5.3,,BHUTAN
2009,11,1,21,CHINA: YUNNAN PROVINCE,25.962,100.825,4.9,,CHINA
2009,11,3,23,IRAN: BANDAR ABBAS,27.334,56.202,5.1,,IRAN
2009,11,8,19,INDONESIA: SUMABAWA: BIMA,-8.207,118.631,6.6,2,INDONESIA
2009,11,27,8,VENEZUELA: SIQUISIQUE,10.434,-69.715,5.4,,VENEZUELA
2009,12,6,21,SOUTH AFRICA: CARLETONVILLE,-26.414,27.494,3.5,2,SOUTH AFRICA
2009,12,8,3,MALAWI: KARONGA,-9.948,33.878,5.9,1,MALAWI
2009,12,12,11,INDIA: MAHARASHTRA: SATARA,17.109,73.767,5.1,,INDIA
2009,12,17,23,JAPAN: HONSHU: ITO,34.921,139.261,4.9,,JAPAN
2009,12,19,13,TAIWAN: HUALIEN,23.796,121.605,6.4,,TAIWAN
2009,12,19,23,MALAWI: KARONGA,-10.108,33.818,6,3,MALAWI
2009,12,30,18,MEXICO: MEXICALI,32.437,-115.165,5.9,,MEXICO
2009,12,31,9,BHUTAN: DAMETSI,27.319,91.51,5.2,,BHUTAN
2010,1,2,2,TAJIKISTAN,38.245,71.467,5.1,,TAJIKISTAN
2010,1,3,21,SOLOMON ISLANDS,-8.743,157.477,6.6,,SOLOMON ISLANDS
2010,1,3,22,SOLOMON ISLANDS,-8.799,157.346,7.1,,SOLOMON ISLANDS
2010,1,5,12,SOLOMON ISLANDS,-9.019,157.551,6.8,,SOLOMON ISLANDS
2010,1,10,0,INDONESIA: JAVA: GARUT,-7.907,107.879,5.1,1,INDONESIA
2010,1,10,0,CALIFORNIA: OFF COAST NORTHERN,40.652,-124.692,6.5,,CALIFORNIA
2010,1,12,21,HAITI: PORT-AU-PRINCE,18.457,-72.533,7,316000,HAITI
2010,1,15,18,VENEZUELA: CARIACO,10.454,-63.475,5.5,,VENEZUELA
2010,1,16,20,IRAN: KHUZESTAN: ARRJAN,32.45,48.3,5,,IRAN
2010,1,17,9,CHINA: GUIZHOU PROVINCE,25.558,105.804,4.4,7,CHINA
2010,1,30,21,CHINA: SICHUAN PROVINCE: MOXI,30.268,105.668,4.7,1,CHINA
2010,2,25,4,CHINA: YUNNAN PROVINCE,25.523,101.903,4.8,,CHINA
2010,2,26,20,"JAPAN: TORI SHIMA, OKINAWA",25.93,128.425,7,,JAPAN
2010,2,27,6,"CHILE: MAULE, CONCEPCION, TALCAHUANO",-36.122,-72.898,8.8,402,CHILE
2010,2,27,15,ARGENTINA: SALTA,-24.872,-65.602,6.3,2,ARGENTINA
2010,3,4,0,TAIWAN: KAO-HSIUNG,22.918,120.795,6.3,,TAIWAN
2010,3,8,2,"TURKEY: ELAZIG PROVINCE: OKCULAR, YUKARI DEMIRCI",38.864,39.986,6.1,51,TURKEY
2010,3,11,14,CHILE: RANCAGUA,-34.29,-71.891,6.9,,CHILE
2010,3,30,16,INDIA: ANDAMAN ISLANDS: DIGLIPUR,13.667,92.831,6.7,,INDIA
2010,4,4,22,MEXICO: BAJA CALIFORNIA,32.297,-115.278,7.2,2,MEXICO
2010,4,6,22,INDONESIA: SUMATRA,2.383,97.048,7.8,,INDONESIA
2010,4,13,23,CHINA: QINGHAI PROVINCE: YUSHU,33.165,96.548,6.9,2220,CHINA
2010,4,18,20,AFGHANISTAN: SAMANGAN PROVINCE,35.633,67.658,5.6,11,AFGHANISTAN
2010,4,20,0,AUSTRALIA: KALGOORLIE,-30.794,121.406,5.2,,AUSTRALIA
2010,5,1,22,INDIA: CHAMOLI,30.099,80.026,4.5,,INDIA
2010,5,6,2,PERU: TACNA,-18.058,-70.547,6.2,,PERU
2010,5,9,5,INDONESIA: N. SUMATRA: SIMEULUE ISLAND,3.748,96.018,7.2,,INDONESIA
2010,5,14,12,ALGERIA: NORTHERN: BENI YELLMAN,35.9,4.12,5.2,2,ALGERIA
2010,5,16,5,"PUERTO RICO: LARES, VEGA BAJA",18.4,-67.07,5.8,,PUERTO RICO
2010,5,29,11,"ANATAHAN REGION, N. MARIANA ISLANDS",16.591,145.682,4.4,,"ANATAHAN REGION, N. MARIANA ISLANDS"
2010,6,12,19,INDIA: LITTLE NICOBAR ISLAND,7.881,91.936,7.5,,INDIA
2010,6,15,4,CALIFORNIA: OCOTILLO,32.7,-115.921,5.8,,CALIFORNIA
2010,6,16,3,INDONESIA: NEW GUINEA: IRIAN JAYA: JAPEN,-2.174,136.543,7,17,INDONESIA
2010,6,18,23,INDIA: ANDAMAN ISLANDS: DIGLIPUR,13.197,93.087,5.9,,INDIA
2010,6,22,23,INDIA: TAULI,29.872,80.428,5.2,,INDIA
2010,6,23,17,"CANADA: QUEBEC: VAL-DES-BOIS, GRACEFIELD",45.88,-75.48,5.2,,CANADA
2010,6,30,7,MEXICO: SAN ANDRES HUAXPALTEPEC,16.396,-97.782,6.2,1,MEXICO
2010,7,20,19,IRAN: FARSINAJ,27.022,53.861,5.8,1,IRAN
2010,7,23,22,PHILIPPINES: CELEBES SEA: MORO GULF,6.486,123.467,7.6,,PHILIPPINES
2010,7,30,13,IRAN: TORBET-I-HEYDARIYEH,35.217,59.308,5.4,,IRAN
2010,8,10,5,VANUATU ISLANDS,-17.541,168.069,7.2,,VANUATU ISLANDS
2010,8,12,11,"ECUADOR: MANTA, GUAYAQUIL, LOJA",-1.266,-77.306,7.1,,ECUADOR
2010,8,13,21,"GUAM, NORTHERN MARIANA ISLANDS",12.484,141.476,6.9,,"GUAM, NORTHERN MARIANA ISLANDS"
2010,8,27,19,IRAN: DAMGHAN-TORUD,35.49,54.47,5.7,3,IRAN
2010,8,29,0,"CHINA: SICHUAN PROVINCE: NINGANG, ZIAOJIA",27.197,103.005,4.9,,CHINA
2010,9,3,16,NEW ZEALAND: CHRISTCHURCH,-43.522,171.83,7,,NEW ZEALAND
2010,9,6,11,NEW ZEALAND: SOUTH ISLAND: CHRISTCHURCH,-43.57,172.388,5,,NEW ZEALAND
2010,9,6,22,NEW ZEALAND: NORTH ISLAND: PORANGAHAU,-40.433,176.818,5.1,,NEW ZEALAND
2010,9,7,19,NEW ZEALAND: SOUTH ISLAND: CANTERBURY,-43.598,172.69,5,,NEW ZEALAND
2010,9,10,17,BANGLADESH: NARAYANGANJ,23.407,90.648,4.8,,BANGLADESH
2010,9,27,11,IRAN: SHIRAZ,29.647,51.665,5.8,1,IRAN
2010,10,10,21,"PAKISTAN: KHANPUR, HARIPUR",33.869,72.887,5.2,1,PAKISTAN
2010,10,25,14,INDONESIA: SUMATRA,-3.487,100.082,7.8,,INDONESIA
2010,11,3,0,BALKANS NW: SERBIA: KRALJEVO,43.76,20.673,5.5,2,BALKANS NW
2010,11,6,3,IRAN: DORUD-RAZAN,33.37,48.94,4.9,,IRAN
2010,11,12,9,PAKISTAN: QUETTA,30.178,67.117,4.7,,PAKISTAN
2010,12,16,12,"ETHIOPIA: JIMA, HOSA'INA, SHENK'OLA, WENJELA",7.521,37.839,5.1,,ETHIOPIA
2010,12,19,5,OKLAHOMA: LUTHER,35.827,-96.772,3.7,,OKLAHOMA
2010,12,20,18,IRAN: KERMAN,28.412,59.18,6.5,7,IRAN
2010,12,21,17,JAPAN: BONIN ISLANDS,26.901,143.698,7.4,,JAPAN
2010,12,25,13,VANUATU ISLANDS,-19.702,167.947,7.3,,VANUATU ISLANDS
2010,12,25,21,NEW ZEALAND: CHRISTCHURCH,-43.55,172.647,4.5,,NEW ZEALAND
2011,1,5,16,IRAN: FARS PROVINCE,30.16,51.62,4.5,,IRAN
2011,1,9,10,VANUATU ISLANDS,-19.157,168.311,6.5,,VANUATU ISLANDS
2011,1,18,20,"PAKISTAN: GARHI KHAIRO, QUETTA, BALOCHISTAN",28.777,63.951,7.2,3,PAKISTAN
2011,2,1,7,CHINA: YUNNAN PROVINCE: PINGYUAN,24.693,97.943,4.8,,CHINA
2011,2,4,13,MYANMAR (BURMA): MONYWA,24.618,94.68,6.3,1,MYANMAR (BURMA)
2011,2,11,20,CHILE: OFF COAST CENTRAL,-36.474,-73.125,6.8,,CHILE
2011,2,17,22,COLORADO: PAONIA,38.947,-107.497,3.1,,COLORADO
2011,2,21,23,"NEW ZEALAND: CHRISTCHURCH, LYTTELTON",-43.583,172.68,6.1,181,NEW ZEALAND
2011,3,3,15,PHILIPPINES: MINDANAO,9.457,125.935,5.5,,PHILIPPINES
2011,3,9,2,JAPAN: HONSHU: E COAST,38.435,142.842,7.5,,JAPAN
2011,3,10,4,CHINA: YUNNAN PROVINCE: PINGYUAN,24.719,97.969,5.5,25,CHINA
2011,3,11,5,JAPAN: HONSHU,38.297,142.372,9.1,1475,JAPAN
2011,3,11,6,JAPAN: NEAR E COAST HONSHU,36.281,141.111,7.9,,JAPAN
2011,3,11,6,JAPAN: OFF EAST COAST HONSHU,38.058,144.59,7.6,,JAPAN
2011,3,24,13,MYANMAR: TACHILEK,20.687,99.822,6.8,75,MYANMAR
2011,4,4,11,"NEPAL-INDIA: UTTARAKHAND, UTTAR PRADESH",29.698,80.754,5.4,,NEPAL-INDIA
2011,4,7,14,JAPAN: NEAR E COAST HONSHU,38.276,141.588,7.1,3,JAPAN
2011,4,10,9,CHINA: SICHUAN PROVINCE: LUHUO,31.373,100.757,5.1,,CHINA
2011,4,11,8,JAPAN: HONSHU,37.001,140.401,6.6,7,JAPAN
2011,4,24,23,INDONESIA: SULAWESI: KENDARI,-4.586,122.771,6.1,,INDONESIA
2011,5,11,16,SPAIN: LORCA,37.699,-1.672,5.1,10,SPAIN
2011,5,19,21,TURKEY: SIMAV,39.12,29.04,4.3,2,TURKEY
2011,6,8,1,CHINA: XINJIANG PROVINCE: DABANCHENG,43.015,88.247,5.3,,CHINA
2011,6,13,2,NEW ZEALAND: SOUTH ISLAND: CANTERBURY,-43.564,172.743,6,1,NEW ZEALAND
2011,6,20,10,CHINA: YUNNAN PROVINCE: BAOSHAN,25.075,98.721,5.3,,CHINA
2011,6,24,3,ALASKA: ALEUTIAN ISLANDS: FOX ISLANDS,52.05,-171.836,7.3,,ALASKA
2011,6,26,7,CHINA: QINGHAI PROVINCE,32.447,95.948,5.3,,CHINA
2011,7,6,19,NEW ZEALAND: KERMADEC ISLANDS,-29.539,-176.34,7.6,,NEW ZEALAND
2011,7,10,0,JAPAN: HONSHU: E COAST,38.034,143.264,7,,JAPAN
2011,7,19,19,"UZBEKISTAN: FARGONA, VIOLYATI",40.081,71.41,6.1,14,UZBEKISTAN
2011,8,9,11,CHINA: YUNNAN PROVINCE: BAOSHAN,24.932,98.73,5,,CHINA
2011,8,11,10,"CHINA: XINJIANG PROVINCE: SOUTHERN, KASHI",39.955,77.028,5.7,,CHINA
2011,8,20,16,VANUATU ISLANDS,-18.365,168.143,7.1,,VANUATU ISLANDS
2011,8,20,18,VANUATU ISLANDS,-18.311,168.218,7,,VANUATU ISLANDS
2011,8,23,5,COLORADO: SEGUNDO,37.063,-104.701,5.4,,COLORADO
2011,8,23,17,"VIRGINIA: LOUISA COUNTY, MARYLAND, WASHINGTON D.C.",37.936,-77.933,5.8,,VIRGINIA
2011,9,2,10,ALASKA: ALEUTIAN ISLANDS: FOX ISLANDS,52.171,-171.708,6.8,,ALASKA
2011,9,5,17,INDONESIA: SUMATRA,2.965,97.893,6.7,10,INDONESIA
2011,9,7,17,INDIA: DELHI,28.724,77.189,4.3,,INDIA
2011,9,18,12,INDIA: SIKKIM,27.73,88.155,6.9,111,INDIA
2011,9,19,18,GUATEMALA: CUILAPA SANTA ROSA,14.186,-90.238,5.6,1,GUATEMALA
2011,10,20,17,INDIA: GUJARAT,21.211,70.533,5,,INDIA
2011,10,21,17,KERMADEC ISLANDS,-28.993,-176.238,7.4,,KERMADEC ISLANDS
2011,10,23,10,"TURKEY: ERCIS, VAN",38.722,43.513,7.1,604,TURKEY
2011,10,28,18,PERU: SAN VICENTE DE CANETE,-14.438,-75.966,6.9,1,PERU
2011,10,29,0,INDIA: SIKKIM,27.449,88.684,3.5,2,INDIA
2011,10,29,13,ECUADOR: POMASQUI,-0.13,-78.37,4,,ECUADOR
2011,11,1,0,CHINA: XINJIANG PROVINCE,43.648,82.437,5.6,,CHINA
2011,11,6,3,OKLAHOMA: SPARKS,35.532,-96.765,5.7,,OKLAHOMA
2011,11,7,9,PHILIPPINES: MINDANAO: BUKIDNON PROVINCE,7.904,125.185,5,,PHILIPPINES
2011,11,8,2,"OKLAHOMA: SPARKS, PRAGUE",35.531,-96.788,5,,OKLAHOMA
2011,11,9,19,TURKEY: VAN,38.429,43.229,5.7,40,TURKEY
2011,11,21,3,INDIA: ASSAM,24.955,95.236,5.8,,INDIA
2011,11,24,21,EL SALVADOR-GUATEMALA,13.297,-87.898,5.1,,EL SALVADOR-GUATEMALA
2011,12,1,12,"CHINA: XINJIANG PROVINCE: SOUTHERN, KASHI",38.31,76.888,5.3,,CHINA
2011,12,3,6,NEW ZEALAND: COOK STRAIT,-41.364,174.315,5.3,,NEW ZEALAND
2011,12,11,1,MEXICO: GUERRERO,17.844,-99.963,6.4,2,MEXICO
2011,12,23,0,NEW ZEALAND: SOUTH ISLAND: CHRISTCHURCH,-43.49,172.8,5.8,,NEW ZEALAND
2011,12,27,15,RUSSIA: KYZYL,51.842,95.911,6.7,,RUSSIA
2012,1,19,12,IRAN: KHORASAN-E-RAZAVI,36.288,58.835,5.3,,IRAN
2012,1,30,5,PERU: ICA,-14.168,-75.635,6.4,,PERU
2012,2,2,13,VANUATU ISLANDS,-17.827,167.133,7,,VANUATU ISLANDS
2012,2,6,3,PHILIPPINES: NEGROS ORIENTAL PROVINCE,9.999,123.206,6.7,51,PHILIPPINES
2012,2,26,2,TAIWAN: PINGTUNG,22.661,120.891,5.9,,TAIWAN
2012,2,27,18,IRAN: RAVAR,31.428,56.778,5.2,,IRAN
2012,3,5,23,PHILIPPINES: MASBATE ISLAND,12.354,123.7,5.6,,PHILIPPINES
2012,3,9,7,VANUATU ISLANDS,-19.125,169.613,6.7,,VANUATU ISLANDS
2012,3,14,9,JAPAN: HOKKAIDO,40.887,144.944,6.9,,JAPAN
2012,3,16,7,PHILIPPINES: SURIGAO,10.037,125.633,5.8,,PHILIPPINES
2012,3,20,18,"MEXICO: GUERRERO, OAXACA",16.493,-98.231,7.4,2,MEXICO
2012,3,25,22,"CHILE: PARRAL, SANTIAGO",-35.2,-72.217,7.2,1,CHILE
2012,4,11,8,INDONESIA: N SUMATRA: OFF WEST COAST,2.327,93.063,8.6,10,INDONESIA
2012,4,11,10,INDONESIA: N SUMATRA: OFF WEST COAST,0.802,92.463,8.2,,INDONESIA
2012,4,14,22,VANUATU ISLANDS,-18.972,168.741,6.3,,VANUATU ISLANDS
2012,4,17,3,CHILE: VALPARAISO,-32.625,-71.365,6.7,2,CHILE
2012,5,3,10,"IRAN: MOURMOURI, ABDANAN, DEHLORAN",32.747,47.726,5.4,,IRAN
2012,5,7,4,AZERBAIJAN: ZAGATALA,41.549,46.789,5.7,,AZERBAIJAN
2012,5,11,12,"INDIA: ASSAM: KAMRUP, GUWAHATI",26.175,92.889,5.4,,INDIA
2012,5,12,23,TAJIKISTAN,38.612,70.354,5.7,1,TAJIKISTAN
2012,5,14,10,CHILE: ARICA: PERU: TACNA,-17.678,-69.591,6.3,,CHILE
2012,5,19,13,BRAZIL: MONTES CLAROS,-16.764,-43.999,4.1,,BRAZIL
2012,5,20,2,ITALY: EMILIA ROMAGNA: MIRANDOLA,44.89,11.23,6.1,7,ITALY
2012,5,20,13,ITALY: SANT'AGOSTINO,44.831,11.49,5.1,,ITALY
2012,5,22,0,BULGARIA: PERNIK,42.645,22.968,5.6,,BULGARIA
2012,5,29,7,"ITALY: EMILIA ROMAGNA: MEDOLLA, MIRANDOLA, CAVEZZO",44.851,11.086,5.9,17,ITALY
2012,6,4,11,INDONESIA: JAVA,-7.692,106.371,5.8,,INDONESIA
2012,6,10,12,TURKEY: FETHIYE: GREECE: RHODES,36.42,28.88,6.1,,TURKEY
2012,6,11,5,AFGHANISTAN: HINDU KUSH,36.023,69.351,5.8,75,AFGHANISTAN
2012,6,14,5,TURKEY: SIRNAK,37.294,42.325,5.3,,TURKEY
2012,6,24,7,CHINA: YUNNAN AND SICHUAN PROVINCES,27.767,100.781,5.5,4,CHINA
2012,6,29,21,CHINA: XINJIANG PROVINCE,43.433,84.7,6.3,,CHINA
2012,7,20,12,CHINA: JIANGSU PROVINCE,32.978,119.593,4.9,1,CHINA
2012,7,25,0,INDONESIA: BANDA ACEH,2.707,96.045,6.5,1,INDONESIA
2012,7,25,11,SOLOMON ISLANDS: GUADALCANAL,-9.694,159.727,6.4,,SOLOMON ISLANDS
2012,8,11,12,"IRAN: AHAR, HARIS, VARZAGAN",38.329,46.826,6.5,306,IRAN
2012,8,14,2,RUSSIA: SAKHALIN ISLAND,49.8,145.064,7.7,,RUSSIA
2012,8,18,9,"INDONESIA: SULAWESI: SIGI, PARIGI MOUNTONG",-1.315,120.096,6.3,6,INDONESIA
2012,8,27,4,NICARAGUA: OFF THE COAST,12.139,-88.59,7.3,,NICARAGUA
2012,8,31,12,"PHILIPPINES: CAGAYAN DE ORO, TACLOBAN",10.811,126.638,7.6,1,PHILIPPINES
2012,9,5,14,COSTA RICA: NICOYA,10.085,-85.315,7.6,2,COSTA RICA
2012,9,7,3,CHINA: YUNNAN PROVINCE: ZHAOTONG: YILIANG,27.575,103.983,5.6,81,CHINA
2012,10,18,2,"INDIA: DEURALA, JAISINGHNAGAR, KOTMA, SARAI, UMARIA",23.739,81.314,5,,INDIA
2012,10,28,3,CANADA: QUEEN CHARLOTTE ISLANDS,52.788,-132.101,7.7,,CANADA
2012,11,7,16,"GUATEMALA: SAN MARCOS, SAN CRISTOBAL COCHU",13.988,-91.895,7.3,48,GUATEMALA
